x_corr,y_corr,town,county,state,county number
2436.488,4704.8866, Cambrian Park , Santa Clara , CA,43
2467.5991,4790.1622, College Park , Santa Clara , CA,43
2528.1574,4627.3886, English Town , Santa Clara , CA,43
2583.7148,4757.6625, Evergreen , Santa Clara , CA,43
2521.4907,4735.1634, Lick , Santa Clara , CA,43
2789.2792,4473.7798, Lonoke , Santa Clara , CA,43
2695.6639,4598.4995, Madrone , Santa Clara , CA,43
2397.5969,4770.9964, Meridian , Santa Clara , CA,43
2712.8869,4578.4999, Morgan Hill , Santa Clara , CA,43
2546.4915,4624.0554, New Almaden , Santa Clara , CA,43
2775.1118,4502.1125, Rucker , Santa Clara , CA,43
2391.7641,4716.8309, San Tomas , Santa Clara , CA,43
2253.1472,4833.217, Los Altos , Santa Clara , CA,43
2229.8133,4827.6614, Los Altos Hills , Santa Clara , CA,43
2460.6532,4876.2711, Milpitas , Santa Clara , CA,43
2578.1587,4531.5581, Sveadal , Santa Clara , CA,43
2402.5979,4705.1645, Vasona Junction , Santa Clara , CA,43
2477.5999,4756.5519, Willow Glen , Santa Clara , CA,43
2368.9856,4690.4427, Austin , Santa Clara , CA,43
2571.4921,4569.057, Mountain Home , Santa Clara , CA,43
2403.1533,4680.9985, Shannon , Santa Clara , CA,43
2308.7043,4849.6058, New Frontier Mobile Home Park , Santa Clara , CA,43
2295.926,4864.0498, Santiago Villa Mobile Home Park , Santa Clara , CA,43
2347.5945,4823.7731, Garcia Avenue Mobile Home Park , Santa Clara , CA,43
2320.6491,4832.3839, Mary Manor Mobile Estates , Santa Clara , CA,43
2358.9833,4853.7725, Fox Hollow Mobile Home Park , Santa Clara , CA,43
2404.2626,4864.6054, Lamplighter Mobile Home Park , Santa Clara , CA,43
2470.3761,4856.5494, Johnsville Mobile Home Park , Santa Clara , CA,43
2453.986,4903.4928, Milpitas Mobile Home Park , Santa Clara , CA,43
2364.2619,4804.3292, Ranchero Thunderbird Mobile Home Court , Santa Clara , CA,43
2412.8753,4765.7187, Winchester Ranch Mobile Home Park , Santa Clara , CA,43
2549.8237,4829.0495, East Foothills , Santa Clara , CA,43
2394.2631,4612.6667, Lexington Hills , Santa Clara , CA,43
2364.2625,4762.9411, Rancho Rinconada , Santa Clara , CA,43
2253.9437,4877.9987, Palo Verde , Santa Clara , CA,43
2380.6505,4556.2791, Glenwood , Santa Cruz , CA,44
2502.5996,4384.6174, La Selva Beach , Santa Cruz , CA,44
2400.9293,4564.6123, Laurel , Santa Cruz , CA,44
2471.2087,4444.3378, Monte Toyon , Santa Cruz , CA,44
2493.1544,4418.783, Rob Roy Junction , Santa Cruz , CA,44
2221.757,4644.0548, San Lorenzo Park , Santa Cruz , CA,44
2762.0552,4349.3405, Chittenden , Santa Cruz , CA,44
2662.0511,4376.5623, Johnston Corner , Santa Cruz , CA,44
2223.9766,4430.4492, Majors , Santa Cruz , CA,44
2245.0901,4574.0565, Boulder Creek , Santa Cruz , CA,44
2293.9797,4499.3361, Felton , Santa Cruz , CA,44
2352.5929,4499.0582, Scotts Valley , Santa Cruz , CA,44
2280.9242,4537.113, Ben Lomond , Santa Cruz , CA,44
2343.7031,4459.3369, Beulah Park , Santa Cruz , CA,44
2261.2015,4554.3348, Brookdale , Santa Cruz , CA,44
2175.3637,4459.6152, Davenport , Santa Cruz , CA,44
2151.4742,4472.3927, Davenport Landing , Santa Cruz , CA,44
2314.5368,4553.5015, Lompico , Santa Cruz , CA,44
2334.8147,4514.3357, Mission Springs , Santa Cruz , CA,44
2308.7027,4517.6689, Olympia , Santa Cruz , CA,44
2314.8132,4460.1703, Rincon , Santa Cruz , CA,44
2139.8076,4512.1139, Swanton , Santa Cruz , CA,44
2323.7036,4539.8906, Zayante , Santa Cruz , CA,44
2467.8754,4425.1716, Aptos , Santa Cruz , CA,44
2374.2609,4523.7798, Bethany Park , Santa Cruz , CA,44
2560.9352,4436.5607, Corralitos , Santa Cruz , CA,44
2530.3788,4369.618, Ellicott , Santa Cruz , CA,44
2594.2705,4383.229, Freedom , Santa Cruz , CA,44
2233.1456,4605.4447, Redwood Grove , Santa Cruz , CA,44
2422.5968,4555.7237, Redwood Lodge , Santa Cruz , CA,44
2223.9789,4621.8331,33Grove , Santa Cruz , CA,44
2336.4807,4422.1158, Santa Cruz , Santa Cruz , CA,44
2442.5976,4550.7239, The Willows , Santa Cruz , CA,44
2369.2598,4415.4492, Twin Lakes , Santa Cruz , CA,44
2216.7546,4489.6143, Bonny Doon , Santa Cruz , CA,44
2393.1506,4529.0576, Fontenay Villa , Santa Cruz , CA,44
2504.8217,4483.7813, Day Valley , Santa Cruz , CA,44
2633.4388,4399.3396, Interlaken , Santa Cruz , CA,44
2386.7605,4431.5599, Live Oak , Santa Cruz , CA,44
2427.5956,4437.9488, Cliftwood Mobile Home Park , Santa Cruz , CA,44
2577.0474,4377.9512,27Vista Mobile Home Park , Santa Cruz , CA,44
2531.4901,4342.1187, Port Watsonvile , Santa Cruz , CA,44
2598.1593,4413.2282, Strongs Mobile Village , Santa Cruz , CA,44
2551.829,4391.7117, Larkin Valley , Santa Cruz , CA,44
1891.4329,7921.483, Cloverdale , Shasta , CA,45
1728.9258,8148.7018, French Gulch , Shasta , CA,45
1825.5971,7953.4268, Igo , Shasta , CA,45
2061.4383,8036.2055, Loomis Corners , Shasta , CA,45
2191.9984,7997.3182, Millville , Shasta , CA,45
1959.7692,7891.7615, Olinda , Shasta , CA,45
1749.2068,7923.1488, Ono , Shasta , CA,45
2128.3854,8011.7618, Palo Cedro , Shasta , CA,45
1875.3199,8047.3152, Shasta , Shasta , CA,45
2450.6158,8077.3207, Whitmore , Shasta , CA,45
1832.8208,7863.4276, Gas Point , Shasta , CA,45
2410.0606,7972.043, Inwood , Shasta , CA,45
1906.7094,8122.3148, Motion , Shasta , CA,45
2733.4006,8509.8263, Cayton , Shasta , CA,45
2134.7739,8088.7058, Bella Vista , Shasta , CA,45
2456.17,8468.7119, Big Bend , Shasta , CA,45
2819.5161,8367.0486, Cassel , Shasta , CA,45
2802.5683,8559.5494, Dana , Shasta , CA,45
1942.5415,8392.3148, Delta , Shasta , CA,45
2807.0159,8325.3812, Doyles Corner , Shasta , CA,45
2928.9631,8452.6063, Fall River Mills , Shasta , CA,45
2735.624,8446.4929, Four Corners , Shasta , CA,45
2877.0159,8509.2724, Glenburn , Shasta , CA,45
2458.6701,8311.766, Hillcrest , Shasta , CA,45
2288.1104,8175.6521, Ingot , Shasta , CA,45
1936.4298,8425.9259, Lamoine , Shasta , CA,45
2443.6696,8289.5434, Montgomery Creek , Shasta , CA,45
2936.4665,8123.1595, Old Station , Shasta , CA,45
3032.8544,8496.4962, Pittville , Shasta , CA,45
1472.536,7807.5924, Platina , Shasta , CA,45
2123.6602,8371.7616, Point McCloud , Shasta , CA,45
2458.6701,8362.0443, Wengler , Shasta , CA,45
2056.992,8250.3712, Holiday Harbor Resort , Shasta , CA,45
2075.326,8262.3159, Lakeview Resort , Shasta , CA,45
2069.4955,7896.2067, Anderson , Shasta , CA,45
2706.4565,8330.3798, Burney , Shasta , CA,45
2850.9045,8483.9944, Gomez , Shasta , CA,45
2075.3236,8610.6514, Castle Crag , Shasta , CA,45
2056.7118,8597.3176, Dirigo , Shasta , CA,45
1973.9311,8484.26, Fisher , Shasta , CA,45
1958.3749,8459.8151, Gibson , Shasta , CA,45
1379.2002,7836.7579, Knob , Shasta , CA,45
2787.0119,8578.4381, Spalding Corner , Shasta , CA,45
2617.5653,8045.6556, Beal Place , Shasta , CA,45
1881.9875,7966.2047, Centerville , Shasta , CA,45
2041.7113,8560.6505, Conant , Shasta , CA,45
1925.8764,8158.1481, Coram , Shasta , CA,45
2634.7893,7959.2674, Eastman Place , Shasta , CA,45
2435.6146,8136.2093, Fern , Shasta , CA,45
2690.3422,8593.1594, Harlow Place , Shasta , CA,45
1843.0959,8118.7032, Iron Mountain , Shasta , CA,45
1901.4318,8070.3708, Keswick , Shasta , CA,45
1978.6547,8327.8707, Lakeshore , Shasta , CA,45
2400.8939,7950.0985, Midway , Shasta , CA,45
1878.3749,8110.0925, Minnesota , Shasta , CA,45
1970.8786,8105.0932, Newtown , Shasta , CA,45
2342.5567,8133.153, Oak Run , Shasta , CA,45
2652.5628,8617.6035, Obie , Shasta , CA,45
2013.9359,8112.8713, Pine Grove , Shasta , CA,45
1948.9302,8443.7038, Pollard Flat , Shasta , CA,45
1981.4323,8364.5375, Pollock , Shasta , CA,45
2047.8256,8183.7043, Portal Inn , Shasta , CA,45
2431.7269,8044.2652, Redwoods , Shasta , CA,45
2291.9975,8581.2108, Rinckel , Shasta , CA,45
1964.487,8370.6484, Riverview , Shasta , CA,45
2425.3358,8242.0429, Round Mountain , Shasta , CA,45
2478.1184,7940.3771, Shingletown , Shasta , CA,45
2012.2658,8519.8163, Sims , Shasta , CA,45
2174.2182,8245.6505, Bully Hill , Shasta , CA,45
2043.1024,8260.0933, O'Brien , Shasta , CA,45
1970.3213,8306.2038, Sugarloaf , Shasta , CA,45
2799.7942,7992.3242, Summertown , Shasta , CA,45
2689.5131,7965.9345, Viola , Shasta , CA,45
1807.5397,8086.7588, Whiskeytown , Shasta , CA,45
2685.6223,8156.7669, Whittington Place , Shasta , CA,45
2628.6765,8071.4888, Bateman Place , Shasta , CA,45
2760.625,8386.2146, Four Corners , Shasta , CA,45
2740.0688,8365.6586, Johnson Park , Shasta , CA,45
1824.763,8029.2594, Paige Bar , Shasta , CA,45
1996.4351,8128.4266,45Lake , Shasta , CA,45
2337.0006,8166.2084, Osborne , Shasta , CA,45
2033.3822,7960.6503, Pacheco , Shasta , CA,45
2332.8351,8060.3753, Pawnee , Shasta , CA,45
2125.6064,8162.594, Sherman , Shasta , CA,45
2313.1124,8052.5972, Smith , Shasta , CA,45
2340.0581,8013.7088, Wagoner , Shasta , CA,45
2287.8335,8095.0968, Wilkinson , Shasta , CA,45
2853.6849,8278.4369, Hat Creek , Shasta , CA,45
2852.0259,7509.5473, Glenburn , Shasta , CA,45
2030.0548,8024.9431, Country Aire Mobile Home Park , Shasta , CA,45
2067.277,7933.832, Fairway Oaks Mobile Home Park , Shasta , CA,45
2687.277,8324.3876, Las Colinas Mobile Home Park , Shasta , CA,45
2111.4437,7846.332, Amberwood Mobile Home Park , Shasta , CA,45
2038.9437,7936.0543, Riverland Mobile Home Park , Shasta , CA,45
2171.9992,7866.6098, Balls Ferry Fishing Resort , Shasta , CA,45
2085.6103,7914.9431, Riviera Mobile Estates , Shasta , CA,45
1996.7214,8023.2765, Marina Travel Park , Shasta , CA,45
1965.8881,8143.5543,45Lake Mobile Home Park , Shasta , CA,45
2092.5548,7836.332, Cottonwood Estates , Shasta , CA,45
2055.3326,7917.4431, El Rio Estates , Shasta , CA,45
2020.3326,7987.4431, Churn Creek Mobile Home Park , Shasta , CA,45
2000.8881,7941.0543, Deluxe Mobile Park , Shasta , CA,45
2969.2214,8500.2209, McArthur Mobile Home Park , Shasta , CA,45
1996.4437,8069.3876, Northgate Trailer Park , Shasta , CA,45
1977.277,7999.1098, Reddingwood Mobile Home Park , Shasta , CA,45
1978.9437,8041.6098,33Mobile Park , Shasta , CA,45
1979.4992,7978.5543, Shady Oaks Mobile Park , Shasta , CA,45
3940.1225,7064.0124, Sattley , Sierra , CA,46
3999.8469,7037.6243, Sierraville , Sierra , CA,46
3523.998,6917.6172, Alleghany , Sierra , CA,46
3927.6212,7114.2898, Calpine , Sierra , CA,46
4126.2385,7124.2923, Loyalton , Sierra , CA,46
3789.2841,7076.51, Carvin Creek Homesites , Sierra , CA,46
3814.5625,7082.6215, Haskell Creek Homesites , Sierra , CA,46
3541.7754,7019.8391, Oxford Mill , Sierra , CA,46
4360.688,7125.6844, Peavine , Sierra , CA,46
3342.0442,6985.6683, Brandy City , Sierra , CA,46
3351.4889,6974.0018, Cal-Ida , Sierra , CA,46
4019.2922,7022.9025, Campbell Hot Springs , Sierra , CA,46
3514.2748,6939.2835, Forest , Sierra , CA,46
3458.4372,7188.1701, Gibsonville , Sierra , CA,46
3482.8839,6987.8936, Goodyears Bar , Sierra , CA,46
3432.0475,7123.7253, Grass Flat , Sierra , CA,46
3480.6605,7162.8927, Howland Flat , Sierra , CA,46
3700.1152,7015.9533, Loganville , Sierra , CA,46
3485.1056,7087.6154, Maredith Mill , Sierra , CA,46
3462.6045,7100.3927, Morristown , Sierra , CA,46
3369.2691,6887.0582, Pike , Sierra , CA,46
3549.5551,6900.1179, Plumbago , Sierra , CA,46
3521.7736,7141.2269, Poker Flat , Sierra , CA,46
3360.3779,7070.3908, Poverty Hill , Sierra , CA,46
3442.3256,7146.5033, Saint Louis , Sierra , CA,46
3374.8229,7046.2244, Scales , Sierra , CA,46
3733.4497,7013.7316,46City , Sierra , CA,46
3406.4928,6896.5034, Plum Valley , Sierra , CA,46
3388.7124,7060.3914, Mount Pleasant , Sierra , CA,46
4150.6838,7090.4039,46Brooks , Sierra , CA,46
4360.607,6975.5087,46Pines , Sierra , CA,46
1174.7281,9288.4043, Seiad Valley , Siskiyou , CA,47
2473.1124,8719.2693, Kinyon , Siskiyou , CA,47
2065.0445,8726.207, Azalea , Siskiyou , CA,47
2546.1697,8705.6587, Bartle , Siskiyou , CA,47
1962.2587,9043.4237, Big Springs , Siskiyou , CA,47
1565.8593,8757.5872, Callahan , Siskiyou , CA,47
2823.6723,9266.7661, Canby Cross , Siskiyou , CA,47
2724.5039,9360.096, Chalk Bank Landing , Siskiyou , CA,47
916.9423,9157.2886, Clear Creek , Siskiyou , CA,47
1983.9291,8805.927, Deetz , Siskiyou , CA,47
2175.8764,9082.8709, Grass Lake , Siskiyou , CA,47
1461.688,8998.6924, Greenview , Siskiyou , CA,47
2669.5044,8782.8806, Hambone , Siskiyou , CA,47
1306.9584,9230.908, Hamburg , Siskiyou , CA,47
2847.8404,9445.9304, Hatfield , Siskiyou , CA,47
2090.3226,8760.9295, Howard , Siskiyou , CA,47
2643.113,9320.9285, Laird Landing , Siskiyou , CA,47
2805.0634,8826.2146, Lakin , Siskiyou , CA,47
2365.3266,9090.0952, Leaf , Siskiyou , CA,47
1975.8695,9159.8108, Little45, Siskiyou , CA,47
2091.7125,8707.8744, Mott , Siskiyou , CA,47
2363.1033,9235.0926, Mount Hebron , Siskiyou , CA,47
1415.5755,9021.469, Mugginsville , Siskiyou , CA,47
1445.8541,9028.414, Oro Fino , Siskiyou , CA,47
2678.3962,8647.326, Pondosa , Siskiyou , CA,47
2106.1577,8694.8191,45Springs , Siskiyou , CA,47
2644.2262,8773.7138, Slagger , Siskiyou , CA,47
1743.9157,9442.8577, Hilt , Siskiyou , CA,47
1811.4186,9358.1381, Hornbrook , Siskiyou , CA,47
2019.2084,8788.9834, Upton , Siskiyou , CA,47
1927.8122,9208.1427, Logan , Siskiyou , CA,47
2449.217,9415.3683, Dorris , Siskiyou , CA,47
2095.3241,8656.2076, Dunsmuir , Siskiyou , CA,47
1472.5219,8904.8052, Etna , Siskiyou , CA,47
1526.9671,9055.6374, Fort Jones , Siskiyou , CA,47
2227.8283,8703.7106, McCloud , Siskiyou , CA,47
1839.4763,9176.1972, Montague , Siskiyou , CA,47
2056.7104,8757.8733, Mount45, Siskiyou , CA,47
1981.1501,8870.6485, Weed , Siskiyou , CA,47
1732.8062,9183.4174, Yreka , Siskiyou , CA,47
2289.4967,8715.3784, Ash Creek Junction , Siskiyou , CA,47
1227.2361,8588.9696, Cecilville , Siskiyou , CA,47
2005.8688,9431.1954, Copco , Siskiyou , CA,47
861.6618,9050.6217, Cottage Grove , Siskiyou , CA,47
2600.6163,8648.4366, Curtis , Siskiyou , CA,47
1438.0764,8928.693, Deacon Lee Place , Siskiyou , CA,47
1408.3533,8701.7513, Foster , Siskiyou , CA,47
1846.9775,8968.7002, Gazelle , Siskiyou , CA,47
2094.7684,8683.43,45Retreat , Siskiyou , CA,47
1003.8893,9156.7357, Hoskin , Siskiyou , CA,47
1261.9532,9410.9032, Eileen , Siskiyou , CA,47
1653.636,9313.1361, Swiss Bar , Siskiyou , CA,47
1906.6998,9314.2516, Ager , Siskiyou , CA,47
2807.5618,9446.4851, Ainsworth Corner , Siskiyou , CA,47
2162.5435,8980.3726, Andesite , Siskiyou , CA,47
1224.1784,8748.6903, Bestville , Siskiyou , CA,47
2164.2072,9414.8091, Beswick , Siskiyou , CA,47
2006.1515,8839.5382, Black Butte , Siskiyou , CA,47
2118.0979,8962.0392, Bolam , Siskiyou , CA,47
2396.4386,9092.0401, Bray , Siskiyou , CA,47
1467.5215,8968.9708, Cheeseville , Siskiyou , CA,47
1726.9706,9450.0796, Cole , Siskiyou , CA,47
2181.9881,9031.2052, Cougar , Siskiyou , CA,47
1935.5924,8906.2028, Edgewood , Siskiyou , CA,47
2252.8231,9098.1493, Erickson , Siskiyou , CA,47
2776.727,9295.6537, Fleener Place , Siskiyou , CA,47
1110.558,9310.0692, Fort Goff , Siskiyou , CA,47
1847.2547,9095.0874, Grenada , Siskiyou , CA,47
2205.605,8715.9323, Hooper , Siskiyou , CA,47
1370.2945,9272.0193, Horse Creek , Siskiyou , CA,47
2052.8185,8922.0384, Hotlum , Siskiyou , CA,47
2366.9927,9179.5382, Jerome , Siskiyou , CA,47
2380.3268,9137.3168, Kegg , Siskiyou , CA,47
2361.9919,9274.8141, Macdoel , Siskiyou , CA,47
2304.4912,9115.3718, Penoyar , Siskiyou , CA,47
1363.0734,9189.7986, Scott Bar , Siskiyou , CA,47
2178.6595,8728.1538, Signal Butte , Siskiyou , CA,47
1626.135,9315.3577, Gottsville , Siskiyou , CA,47
1745.3065,9208.6949, Hawkinsville , Siskiyou , CA,47
1890.3109,9241.197, Snowden , Siskiyou , CA,47
2376.159,9300.3694, Somerset , Siskiyou , CA,47
891.1077,8824.2364, Somes Bar , Siskiyou , CA,47
1328.0708,9224.7973, Steelhead , Siskiyou , CA,47
1299.462,8546.7492, Summerville , Siskiyou , CA,47
2452.8341,8724.8246, Swobe , Siskiyou , CA,47
2453.9403,9031.7639, Tennant , Siskiyou , CA,47
2889.7854,9403.9872, Tulelake , Siskiyou , CA,47
2302.8311,8639.5451, Wyntoon , Siskiyou , CA,47
1781.4182,9280.9167, Jims Camp , Siskiyou , CA,47
1541.688,9309.2448, Klamath River , Siskiyou , CA,47
1428.6293,9285.3537, Oakbar , Siskiyou , CA,47
2003.3727,8895.3709, Carrick , Siskiyou , CA,47
1775.0548,9106.332, Cove Mobile Villa , Siskiyou , CA,47
1987.5548,8851.8876, Cal-ore Trail Mobile Estates , Siskiyou , CA,47
988.3881,9252.7209, Indian Creek Trailer Park , Siskiyou , CA,47
1726.7214,9166.8876, Nickels Mobile Park , Siskiyou , CA,47
1515.3326,9282.9987, Oaks Mobile Home And Recreational Vehicle Park , Siskiyou , CA,47
1733.6659,9132.9987, Ranch Mobile Home Park , Siskiyou , CA,47
2084.777,8635.4987, Riverwood Mobile Home Estates , Siskiyou , CA,47
1594.4992,8755.4987, Rodney's Mobile Park , Siskiyou , CA,47
2218.9437,8666.0543, Warmcastle Mobile Home Park , Siskiyou , CA,47
1969.969,8830.9897, Hammond Ranch , Siskiyou , CA,47
2424.255,5892.6293, Allendale , Solano , CA,48
2496.4843,5580.6937, Birds Landing , Solano , CA,48
2227.5864,5664.8588, Cordelia Junction , Solano , CA,48
2260.364,5734.301, Mankas Corner , Solano , CA,48
2264.2558,5544.5843, Bahia , Solano , CA,48
2544.5382,5799.2985, Binghamton , Solano , CA,48
2343.1421,5838.7419, Bucktown , Solano , CA,48
2608.9849,5798.743, Bunker , Solano , CA,48
2517.319,5524.8622, Collinsville , Solano , CA,48
2512.0389,5691.2457, Creed , Solano , CA,48
2469.8155,5672.6351, Denverton , Solano , CA,48
2550.6506,5733.4669, Dozier , Solano , CA,48
2420.3664,5865.13, Hartley , Solano , CA,48
2299.2553,5640.6923, Jacksnipe , Solano , CA,48
2608.43,5755.9664, Maine Prairie , Solano , CA,48
2460.0942,5587.6379, Meins Landing , Solano , CA,48
2492.0387,5654.0246, Rio Vista Junction , Solano , CA,48
2494.5403,5538.4729, Montezuma , Solano , CA,48
2361.7558,5713.1894, Tolenas , Solano , CA,48
2402.0343,5743.4665, Vacaville Junction , Solano , CA,48
2260.3646,5692.3577, Willota , Solano , CA,48
2208.6993,5497.3637, Benicia , Solano , CA,48
2675.9331,5603.7489, Rio Vista , Solano , CA,48
2507.5917,5854.2971, Batavia , Solano , CA,48
2420.0904,5752.3551, Cannon , Solano , CA,48
2121.1956,5595.1395, Chabot Terrace , Solano , CA,48
2295.6432,5697.3572, Clima , Solano , CA,48
2278.1441,5600.6936, Cygnus , Solano , CA,48
2543.9812,5893.4628, Dixon , Solano , CA,48
2457.3132,5796.2429, Elmira , Solano , CA,48
2327.3107,5697.3568, Fairfield , Solano , CA,48
2129.2517,5577.0844, Harry Floyd Terrace , Solano , CA,48
2422.5895,5814.0202, Leisure Town , Solano , CA,48
2746.4882,5755.1335, Oxford , Solano , CA,48
2266.7554,5573.4723, Pierce , Solano , CA,48
2562.5926,5917.6288, Sucro , Solano , CA,48
2288.4219,5621.2484, Teal , Solano , CA,48
2259.8094,5665.1363, Thomasson , Solano , CA,48
2434.5358,5720.1337, Travis Field , Solano , CA,48
2581.7623,5768.1882, Vale , Solano , CA,48
2722.8769,5738.7449, Five Points , Solano , CA,48
2160.3644,5516.5301, Glencove , Solano , CA,48
2073.4166,5566.5291, Guadalcanal Village , Solano , CA,48
2452.3174,5499.3074, Chipps , Solano , CA,48
2483.9847,5524.0289, Dutton , Solano , CA,48
2463.4287,5508.4738, Spoonbill , Solano , CA,48
2615.933,5536.2508, Toland Landing , Solano , CA,48
2661.7629,5858.186, Yolano , Solano , CA,48
2110.6403,5552.0851, Vallejo , Solano , CA,48
2687.0442,5616.8041, Newtown , Solano , CA,48
2123.9743,5535.6966, South Vallejo , Solano , CA,48
2378.4214,5806.2426, Ulatis Park , Solano , CA,48
2205.0853,5700.9692, Green Valley , Solano , CA,48
1879.2404,5772.0791, Agua Caliente , Sonoma , CA,49
1393.3892,5793.1927, Bodega , Sonoma , CA,49
1281.997,5981.2447, Cazadero , Sonoma , CA,49
1710.3461,5714.5816, Crown , Sonoma , CA,49
1312.2757,5901.8017, Duncans Mills , Sonoma , CA,49
1464.7806,6155.6857, Geyserville , Sonoma , CA,49
1547.562,6114.5743, Jimtown , Sonoma , CA,49
1821.1835,5861.7992, Kenwood , Sonoma , CA,49
1552.0076,5800.4136, Knowles Corner , Sonoma , CA,49
1495.6155,6107.3527, Lytton , Sonoma , CA,49
1647.0117,5997.0749, Mark West Springs , Sonoma , CA,49
1700.6237,5747.6363, Penngrove , Sonoma , CA,49
1579.2316,5871.2449, Riccas Corner , Sonoma , CA,49
1443.1135,5765.9708, Valley Ford , Sonoma , CA,49
1314.4977,6283.1819, Alderglen Springs , Sonoma , CA,49
1245.8845,6029.5775, Goat Rock , Sonoma , CA,49
1930.6322,5646.5269, McGill , Sonoma , CA,49
1545.3389,6224.0164, Mercuryville , Sonoma , CA,49
1519.2289,5873.7453, Molino , Sonoma , CA,49
1927.5755,5694.0257, Schellville , Sonoma , CA,49
1919.5219,5599.0282, Sears Point , Sonoma , CA,49
1505.895,5894.3006, Sousa Corners , Sonoma , CA,49
968.1014,6099.8557, Stewarts Point , Sonoma , CA,49
1653.1228,5815.1348, Wilfred , Sonoma , CA,49
1492.8379,6087.9086, Simi , Sonoma , CA,49
1806.1828,5812.3561, Waldrue Heights , Sonoma , CA,49
1350.0543,6253.4611, Cloverdale , Sonoma , CA,49
1843.1283,5812.0782, Glen Ellen , Sonoma , CA,49
1371.1668,5949.8562, Guerneville , Sonoma , CA,49
1498.1161,6058.4645, Healdsburg , Sonoma , CA,49
1418.9463,5855.4133, Occidental , Sonoma , CA,49
1909.2414,5739.8577, Sonoma , Sonoma , CA,49
1266.4408,5881.5244, Bridgehaven , Sonoma , CA,49
1275.6076,6068.4659, Dorr Place , Sonoma , CA,49
1354.7773,5944.8563, Guernewood Park , Sonoma , CA,49
1330.6098,5956.245, Hale Place , Sonoma , CA,49
1251.7182,5897.6352, Jenner , Sonoma , CA,49
1665.3449,5732.3591, Liberty , Sonoma , CA,49
1349.7766,6283.1817, Preston , Sonoma , CA,49
1666.1786,5787.6354, Rohnert Park , Sonoma , CA,49
1632.2885,5758.7475, Stony Point , Sonoma , CA,49
1359.2216,6053.466, Venado , Sonoma , CA,49
1341.7212,5920.968, Villa Grande , Sonoma , CA,49
1303.6644,5939.0231, Camp Thayer , Sonoma , CA,49
1139.2145,5993.4669, Seaview , Sonoma , CA,49
1189.2161,5978.7447, Toners Place , Sonoma , CA,49
1415.3344,6149.0196, Cozzens Corner , Sonoma , CA,49
1394.2231,5881.8019, Alliance Redwood , Sonoma , CA,49
997.5464,6169.8546, Annapolis , Sonoma , CA,49
1394.2224,6210.963, Asti , Sonoma , CA,49
1512.5612,6051.52, Bailhache , Sonoma , CA,49
1534.7832,6278.7362, Black Oaks , Sonoma , CA,49
1516.1724,5761.8037, Bloomfield , Sonoma , CA,49
1319.2199,5781.2487, Bodega Bay , Sonoma , CA,49
1932.2977,5737.6355, Buena Vista , Sonoma , CA,49
1407.8348,5873.1908, Camp Meeker , Sonoma , CA,49
1425.0568,6185.1301, Chianti , Sonoma , CA,49
1589.5094,5810.4131, Cunningham , Sonoma , CA,49
1527.8395,6070.964, Del Rio Woods , Sonoma , CA,49
1921.7436,5625.972, Fairville , Sonoma , CA,49
1451.7254,5820.4139, Freestone , Sonoma , CA,49
1597.2884,5944.2984, Fulton , Sonoma , CA,49
1519.5061,6038.1868, Grant , Sonoma , CA,49
1559.5083,5852.6344, Gravenstein , Sonoma , CA,49
1439.5032,5959.2998, Hacienda , Sonoma , CA,49
1693.4013,6080.1286, Kellogg , Sonoma , CA,49
1820.0727,5647.0827, Lakeville , Sonoma , CA,49
1231.995,6125.1319, Las Lomas , Sonoma , CA,49
1753.1253,5676.5268, McNear , Sonoma , CA,49
1730.3479,5904.5764, Melita , Sonoma , CA,49
1909.5191,5767.6347, Mission Highlands , Sonoma , CA,49
1615.9001,5900.6883, Monroe , Sonoma , CA,49
1678.6796,5892.3547, Montgomery Village , Sonoma , CA,49
1462.2821,5961.2439, Mount Jackson , Sonoma , CA,49
1487.0038,6135.6858, Nervo , Sonoma , CA,49
1762.8487,5888.7432, Oakmont , Sonoma , CA,49
1447.5577,6167.6301, Omus , Sonoma , CA,49
1972.5778,5669.3042, Ramal , Sonoma , CA,49
1390.3343,5969.0224, Rio Nido , Sonoma , CA,49
1305.0528,5798.4707, Salmon Creek , Sonoma , CA,49
1652.8456,5888.4662, Santa Rosa , Sonoma , CA,49
1571.4536,5971.5204, Shiloh , Sonoma , CA,49
1290.8858,5822.359, Carmet , Sonoma , CA,49
1515.3401,5933.1884, Trenton , Sonoma , CA,49
1575.0637,5714.3046, Two Rock , Sonoma , CA,49
1366.722,5897.0796, Tyrone , Sonoma , CA,49
953.6572,6147.633, Valley Crossing , Sonoma , CA,49
1066.7131,6003.4673, Walsh Landing , Sonoma , CA,49
1512.5621,5964.5768, Wilson Grove , Sonoma , CA,49
1940.6324,5657.0823, Wingo , Sonoma , CA,49
1550.8968,5995.1314, Windsor , Sonoma , CA,49
1695.9024,5905.4098, Bak , Sonoma , CA,49
1856.462,5796.8007, Eldridge , Sonoma , CA,49
1785.627,5874.5768, Los Guilicos , Sonoma , CA,49
1560.8971,5829.3017, Alten , Sonoma , CA,49
1547.5638,5931.7992, Woolsey , Sonoma , CA,49
1950.3542,5691.8035, Shellville Colony , Sonoma , CA,49
1733.1245,5687.9155, East Petaluma , Sonoma , CA,49
912.8238,6163.1886, Sea Ranch , Sonoma , CA,49
1639.2339,5870.1333, Roseland , Sonoma , CA,49
